tweet,label
allah sarki ku bamu address koda na mutum ne muje muyi wa ahalin su gaisuwa,0
abobi don say make all of una focus,2
o di nma nwanne,1
saw allah ya karawa annabi daraja ameen summa ameen,0
e be things,2
allah yasa hka ne,0
ogbuefi onwa udo diri gi,1
subhanailla a kan me kenan gaskiya dai ba a kyauta wa amma sarki karka damu akwai allah kuma yana tare da kai,0
they say out wit old and in wit newbut im not letting go of good friends like uthank u for being an incredible frndtank u so much for affecting my life positively this year n the past yearsgod bless and be wit you allu r loved by me,2
yoooo your avatar dia fadaaa dem no born anybody well,2
amin o ki kabiyesi ma lo ni iwaju wa ko ma tele wa ati ko ma tele wa leyin lati ma showa ninu odun,3
ilé ni mo jókòó sí ni gbogbo ire ń wọ́ tuurutu wá á bá mi,3
hahaha àwọn agbẹjọ́rò á ti máa pọ́ntè lá báyìí owó rẹpẹtẹ nbọ̀ lọ́dọ̀ wọ́n d,3
zamu kara cin banza kenan hala madrid,0
ezeagu iwollo oghe to be precise ndị be anyị deme nụ ooooooo ekenekwe mụ unu,1
praise and worship onye ne me mma nkwi ifere i mela jehovah ndima,1
nima shekaranjiya nazo nasiyi nawa abin kuma yayi kyau har yanxu ina kallon rama da cikin mati na wata daya gudu yabarta dashi,0
now na me them dey answer yes sirrespect is reciprocal even though una know say i special,2
onye egwu eziokwu kina ekwu,1
garin potiskum gari ce cibiyar kasuwanci rikon addini taimakon juna arziki a ta kai ce kenan wannan sune abubuwan da suka sa naji da gari ina kumah alfahari da hakan ko yaushe,0
yes ooo too much u knw weda na ur blood broda hahaha,2
ụtụtụ ọma igbo bụ igbo ndị ọma nji eme ọnụ anam asị ka ụbọchị taa maara anyị mma o,1
update e don dey work,2
celebrity don join us for this parade now and trust we so much love you make this happen where una dey make this happen lets thread this,2
singing halleluyahhalleluyah kosobabireko si ko si igwe igwe chinese idinma ma joba lo oluwa,1
allah ya karbi ibadar mu,0
marhaba da namijin kokarin da kukeyi naganin shirin yazo izuwa gare muna godiya allah yakara basira,0
wákàtí méjì péré lókù báyìí ká tó kọrí sí ìgboro fàájì òpin ọ̀sẹ̀ ni pẹrẹhu,3
masoyan rahama sadau ku danna wanna link nan domin shiga telegram channel na rahama sadau domin samun duk wani abunda ya shafe rahama sadau da dumi duminsa mungode,0
na woman wey carry belle for hin man dem dey cook for,2
hankali na ya kwanta yanzu,0
tigernut drink is what you need if you really want to go to war i mean i just pity person pikin wey i go handle today fa all the women around should be guided please body dey totori mi,2
i say i build house sidon here if i earn i dey fling a portion keep make e dey grow the plan na in yrs time lol,2
odiegwu nwanyioma inye ya okwu di mma,1
tiwa n tiwa bẹ́ẹ̀ tẹni n tẹni ẹ jẹ́ ká mú u níbi tí bàbá adébáyọ̀ fálétí gbé ti dúró ká mú àṣà ìṣe àti èdè wa ní gbòógì ó dọwọ́ọ wa o,3
ise ni ogun ise mu ra si se ore mi ise lafi deni giga bi a ko ba re ni feyin ti bi ole lari bi a ko,3
èdè yorùbá ò gbọdọ̀ kú o,3
hmmmm muma dai allah ya dora sojin nigeria da suka damu kasar mu da kewaye allah ya kare mana su ameen,0
gtbank atasie gift onyebuchi chineke gozie gi,1
nwa amuru nubochi uka o,1
allah ya sa qarshen abin kenan,0
chukwu gozie gi onyeoma ogologo ndu nahu isike,1
chukwu zoputa umu gi,1
a ó rẹ̀ ìwọ gíga ènìà sílẹ̀ a ó sì tẹ̀ orí ìgbéraga ènìà ba olúwa nìkan ṣoṣo li a ó gbé ga lí ọjọ́ náà,3
as i don enter your mata ehn na correct tin you go dey see the kin love wey i go show eh e go better pass any kind of money this song wont be the death of me i have a thing for larry gaga its not even funny,2
una fit don jam for that ur amala joint na,2
onyeoma alex iwobi i wu ihe nile na arsenal chukwu gozie gi,1
onye dï ndu ya kene chukwu,1
ayi mana posting din hoton data dauka mana dan nasan zaiyi kyau sosai zaa samu action a ciki,0
jehovah jireh nke usuu nile nke ndi agha,1
jesus you are too real you are a great god onye olu ebube onye olu ebube onye olu ebube onye olu ebube onye olu ebube onyeolu ebube dalu onye olu ebube onye olu ebube onye olu ebube onye olu ebube onye olu ebube onyeolu ebube dalu you exist before existence,1
gaskiya na sha wahala na bils they call me attention seeker e choke,2
lele lele le le ooo lele ooo lele lekele mooo so chi ma eh le m anya a nọ m e ba chukwu mmụọ nso gba da ta eh echezokwana nwa gị onye nwem ooo biakwutem ehn,1
ẹṣeun ẹlòmíràn náà ti wí bẹ́ẹ̀ àmọ́ ṣé ẹ̀ mọ̀ pé kìí ṣe gbogbo wọn niọ́n bí bẹ́ẹ̀ púpọ̀ nínú wọn ṣàárẹ̀ ni tàbí wọ́n fara pa,3
nwaanyị ọma ekelekwaa m gị ma kelee ndị naemeso gị ọgọ kedu ka ị siri chọọ m,1
allah yajikansa yasa aljannah ce makoma,0
e kaaaro gbogbo omo yoruba a ku isinmi opin ose yii o se daadaa la ji,3
olorun o níí je ki ìjì naa de òdò yin o awon onirohin skynews so pe ìjì naa n jà jákèjádò ingilandi o ala,3
umu chineke eeeh eh unu akwazina iko,1
i dey enerhen junction nothing dey happen,2
looool food wey i don finish already,2
nwanne come see umu oma osiso na,1
when i build my rooms lounges toilets kitchens and swimming pools finish na this attire my wife go dey rock errday cause na lolo of my castle,2
ezigbo ego dị nime akpa,1
ikweeee kwa chukwu gozie gi for you like dat,1
ìwà lẹ̀sìn ìwà làwúre ìwà rere lẹ̀ṣọ́ ènìyàn ẹ jẹ́ ká hùwà rere,3
asa ezigbo mmadụ wey you be nahhhh,1
ọ̀gbẹni sodiq lawal jẹ́ ọkan nínú àwọn márùnún to yege jùlọ nínú ìdíje ẹ̀bùn ìwé kíkọ ẹgbẹ́ àtẹ́lẹwọ́ fún iṣẹ́ wọn tí àkọ́le rẹ̀ ń jẹ́ koowéè ń ké,3
nítorí ire ni ẹyẹlé máa ń fà wá ní a fi ní tọ́tún tòsì lẹyẹlé fi ń kóre wọ̀lú ẹyẹ ire ni a ka ẹyẹlé sí,3
nye ya ekele give him praise onye obioma wonderful one,1
jesus onye obi ebere,1
na make as u dey grind make u still dey watchso pepper no go enter another man eyes,2
ebuks my man nwoke oma,1
adupe fun edua ẹ mà kú ọjọ́ mẹ́ta o ẹ̀yin ẹ̀dá ọlọ́run wọ̀nyí bóo ni o,3
nne imaka chukwu gozie gi,1
wow your shoes are nice responses americans i really appreciate your kind gesture britons thank you very much na dem na k you dey see so ooh na dem oh,2
where dem dey chop dis woni dey plan go enugu self,2
ope ni fun eleduwa oba ajiki ajige oba toju oba aye lo,3
i dey help u na make u see wetin to talk and write for ielts,2
my babban director gaskiya wannan shiri yana matukar qayatarwa allah ya kara daukaka da basira amma fa ka kira ruwa domin an koma gidan jiya ko ya zata qarewa ohodama kowa yaci duzu lalle yayi aman gashi,0
amen nwaanyị oma dalu,1
onye eze cypher on w,1
na person wey rate you you go dey expect from na,2
knock knock whos that mr ibu ibu who iburu ekene riwo otuto fada fada eeeh fada fada eeeh a di kwam loyal o fada fada eeeh,1
ẹ kú ìyálẹ̀ta o ẹ dákun ẹ bá mi ṣe aáyan ògbufọ̀ yìí sí èdè yorùbá a fẹ́ fi ṣe ìpolówó kan ni,3
nínú àwọn ìlú ilẹ̀ yoòbá tí ó jẹ́ igbó kìjikìji ìpínlẹ̀ ògùn jẹ́ ọkàn ìdí kan sì nìyí tí òrìṣà òṣóòsì fi gbayì ńbẹ,3
ọjọ́ òní dọwọ́ ọlọ́run ọba ọjọ́ ìṣẹ́gun lòní jẹ́ ìṣẹ́gun ni tiwa tẹbí tará,3
ẹ̀ẹ̀mẹ́ta là á pajé ajé ajé ajé gbére tèmi kò mí ajé olókùn yóò bá wa rẹ́ láṣẹ,3
swipe new look revere collar shirt in aztec print‍️ price n̶ ️ color multi coloured size l dm to order shakarashop online shop wen sabi you sef go dey do shakara warri nigeria,2
awọn eniyan afirika nifẹ lati ṣe ayẹyẹ jijo jẹ iseda keji,3
ẹ̀fọn ò da lára kò kì ń ṣe ọ̀rẹ́ ara lo àwọ̀n ẹ̀fọn mu ẹmu ẹ jẹ́ a pa ẹ̀fọn kí ẹ̀fọn tó ó pa yín tàbí ará ilée yín,3
allah kai mana maganin wanan chutar,0
baba awolowo o fun wa ni eko ofe ni ile iwe giga,3
ìyẹn dárá púpọ̀ kò sòro lọ títí àpẹrẹ àádọ́ta = ẹ́wàá dí ní ogún mẹ́ta gt x =,3
nima fa wlhy inason wannan hular,0
omoomo re dokita adadevoh lo gba ile wa kuro lowo arun,3
listening to chidinmas im wonderingna wa ohna so we no go dey get banging tunes again oh im happy for her new pursuit shagod bless her tremendously,2
np peppermint anyinoria na oge ndigbo,1
i dey there when kanu do he heart operation na me hold he phone,2
ǹjẹ́ àdúrà ti bẹ̀rẹ̀ wọ́n ní àdúrà tí ọmọ nàìjíríà gbà lọ́jọ́ ẹtì tó kọjá ló mú yege bó bá jẹ́ òótọ́ kí àwọn aládùúrà ìjẹ́rin ó tún ṣe bẹ́ẹ̀ kí a borí argentina láṣàálẹ́ yìí àbí báwo,3
o ga adisi nma chukwu di ndu,1
allah kana gani anason cin zarafin wanda kafiso allah ka nuna masu qarfin mulkin ka ya allah na hanama duk wanda zai taba masoyinka ya allah ka hana masa jin ddin duniya,0
naso this morning i just dey remember the day i play odds wey later enter i just dey imagine say i put like k ontop am boom o ma ti dun ju,2
thanks broabeg nor vex,2
this month ọ ga adirirrrrrr gị mma i ga eje eje na abata abata ife ọbụla ina eme ya buru naka gi di ocha obi nigwe ga agozi the work lagos nigeria,1
emi ni olubori tabior emi ni mo gbegba oroke,3
np chukwu agozi gi rmx ft and with and,1
dealwithit kwu oto ka amu nwanne phyno bu ezege ife gi na ato m special asusu igbo ga adi oooo,1
onye wetere orji wetere ndu,1
s a p p h i r e t i m e p i e c e your outfit is not complete without a sapphire time because family that twin together stays happily ever together,2
just realized its like days to my babys girl birthday im still excited like its my own even though this time around shes far n i feel helpless that i cant plan but yaaaaa im excited me i don start countdown,2
funny addua tafishi,0
kaycee onye egwu,1
nijeria yi ti gbo gbo wa ni ko ma gbodo baje tori kosibo miran to ale lo ajo ole dabi ile eje ka sowopo ka fimo sokan gbe ke mi gbe,3
aase baba mi omo iya mi modupe mo tun dun ope da,3
you gats tell them they gotta know say na me dey hold you down let them know im your controlla say na me dey make you bounceyou gats loud am so tey no body fit doubt am say na me dey hold you downlove e no be hide and seek o️ thanks️,2
ikenna onye spare parts ngbuka obosi,1
e don happen they don beat them,2
kasa ma fi oriti ka si tu ni itelorunbó pẹ́ o bóyá a óò rérè jẹ n ò rántí àkọ́lé rẹ̀ ṣé o ti bi ifá,3
goddess wannan atamfar flawless,0
im sorry dear but plis dear just face fashion na beg i dey beg oooooo,2
ututu oma kedu nyt gi,1
olúwa please better make pizza at home a ò ní dààmú,3
one thing you should do this year is take your health seriouslyvery serious ️️ dont neglect things that you think are trival health is wealth na person wey dey alive dey flex‍️‍️ happy new year,2
allah ya jikanshi da rahama amin,0
allah yakara lafiya alan waka,0
allah ya kara daukaka taska,0
orí bá mi ṣe é kó yọ rí ẹlẹ́dàá bá mi ṣe tèmi kó yàn kó yanjú mo di oríyọmí oríowó oríadé lónìí ọjọ́ ajé,3
i know say na this kain thing you dey like,2
chukwu onye amara ikeka,1
♫otu a ka chineke anyi di agidigba ooo♫,1
allah ya maimai ta mana hakan sau dubu,0
omoo man utd de ball ohh,2
my guy na d gods dem won live big n see how dem de now na dem de make some of our people mata de go easy n well as dem enter real mata,2
director abunda yakamata ayi kenan amma dan allah kada taska ya samu komi,0
eki nijeria ku ori ire o aare gej ti ba awon molebi re soro wan ni awan yio tu awon omo sile gej bale bere kampenu,3
abeg you fit drop the album tomorrow instead make we just dey use am see front as them don stop movement from tomorrow abeg,2
awọn ẹlomiran gbẹkẹle kẹkẹ́ awọn ẹlomiran le ẹṣin ṣugbọn awa o ranti orukọ oluwa ọlọrun wa orin dafidi alguns confiam em carros e outros em cavalos mas nós confiamos no nome do senhor o nosso deus sl,3
obì obì ni ń bí ikú dànù obì á bi ikú dànù fún ẹ àádùn dídùn ni ti àádùn aiyé rẹ á ní adùn orógbó aiyé rẹ á gbó o and so on conversion to other religions has made the practice become sidelined boys are believed to have bones girls bones,3
kaiisolu gom ozugbo ahize gi odogwu,1
malam wallahi ka aureta kun dace sosai,0
ojúọjọ́ ṣú dẹdẹ níhà tèmi òjò ìbùkún ń ṣe bí ẹni fẹ́ rọ̀ bóo ni lọ́dọ̀ tiyín ńbẹ̀un,3
wlh harga allah ina matukar kaunarki har cikin zuciyataamma kash kinfi karfina wlhdomin kuwa ko pure water bazaki iya aikena siye ba amma dan girman allah kisakani a cikin jerin kasoyanki,0
ojúmọ́ ire ni mo jí sí,3
super comment on supersport on our presdo umu amadi ekene kwa gi l ga adi,1
doc nne congratulations chukwunonyelu gi,1
zan nima tuba daga allah allah ya femun zubaina da naiu baki daya amin ya allah no mai laifine ka yafemun birahmatika ya arhamar rahimin,0
finally ondo city eze eligwe odi onye di ka gi otuakanerumba chukwuenemema nara ekele,1
i nor wan stress una naa,2
helloo abeg i don come again make una no vex o abeg theres been no light since tuesday in my street at fegge onitsha no one knows exactly what the problem is please do something thanks in anticipation,2
ydg amintaka na mata yan uwana yana da matukar muhimmanci sosai domin akoi zumunci da kuma tausayawa da kuma ziyara da hada kai,0
so heart touching story kuma abin da xai baka ciwo da mutane shine yanxu wanda suka guje ta a baya xasu fara dawowa sabida ta fara samun nakanta allah ya sa albarka a kasuwancin ki yar uwa,0
ẹ kú ọjọ́ ìbí orí twitter o,3
ọlọ́pàá yóò tú silẹ lola fìdí ọ̀rọ̀ múlè,3
obi oku gi da juo nwa e so na ndi chukwu de re afa ha na wall udo di ebube biko calm your soul,1
ó ní ká sá máa forítìí ka ṣì nítẹ̀lọ́rùn pé bópẹ́ bóyá a ó rì í èrè jẹ,3
nye ya ezumike ebebe ọ dinwenu m ka ìhè nke eluigwe chakwasa ya ka mkpụrụ obi ya zuru ike na ndukwa isee,1
you suppose know na shey you dey follow up and know everything wey dey happen here base on biu abi you nor know benin again make dem tell you,2
kun iya bada labari,0
ikon allah toh allah ubangiji ya kiyaye na gaba ramadan mubarak ️️️️,0
bi o bá ni aya gidi dúpẹ́ lọ́wọ́ orí bí o bá pade ìfẹ́ òtítọ́ má bójú weyín bí ò bá gbọ́kilọ ọjọ́ bá kan àdánwò lo mọyì akewi olayemi mi ò lè pariwo,3
new week new arrivals as e dey hot oo dont be sleeping on this set at all o its a banger back to back they are finer in real life sef ️️ please retweet to my customers biko school have resume o school fees dey ground biko help my ministry,2
yau da gobe mafita kawai gwomnati ta sama masu aikin yi domin kaucewa fadawa cikin hannun irin miyagun mutanen ameen itace mafita,0
nke a bu eligwe nuwa,1
that one is obvious na na drug na,2
nke a atooom bulshit,1
nwanne okwa better uche ka m bunyere gi,1
mai zai haura n kenan allah kayi ma wadannan mutane abunda sukayi ma yan nigeria,0
àbùkún ni ti ajé olókun àbùkún ní í ṣe ti ajé ọlọ́sà ẹ̀kún ni ataare ń dọmọ inúu rẹ̀ agbe gbére ajé mi kò mí lẹ́kùnúnẹ̀kún,3
okoka ezem idi ebube aha gi juru enigwe n uwa,1
ekene kwa ngi nwanne,1
twitter wosup una hands nor go catch fire if una like and retweet ejooooor edakun‍️egbami‍️na crime if i get likes to start with as e don reach to beg for likes and retweetsyou see that pic im sitting thats my little pride im sitting on already,2
na to read am be the koko observe all wetin u read evangelise all wetin you read,2
àwọn ọmọ wa gbìyànjú wọ́n fakọyọ àmọ́ ṣíṣe sì kù,3
daalu nnukwu mmadu ka o di echi,1
lmao no mind gozie,1
true talk wllh king namu barkammu da asubaa allah yabamu alheran dake cikin wannan rana amen,0
adim oyi otito di ri onye nwe anyi,1
ẹ káàlẹ́ o a si kú iṣẹ́ tòní orí wá a mu òkè aṣéyè n tàlákàn àmín,3
